time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m
1.6349999999999871,-4.0931711710773335,0.21174320311314634,8.476697809680132,-10.101965563137348,0.5308580671930477,7.568735951313447,0.7879245049300742,-0.033560658001582803,-0.6148497609499007,-0.0029031405491765387,-0.12675008190343523,-1.7168376914584587,-3.0434540833903955e-18,1.0,76.01505651265688,-75.99226008961078,-75.99226008961078,13.149215252954976,-0.968715524391447,0.05645652022737964,0.2416669073887014,4.0986443392667296
1.639999999999987,-4.14388527915107,0.2144101027357204,8.51447368615543,-10.183709032054226,0.535906569792296,7.541494748447821,0.78526122439766,-0.03382345427084586,-0.618233010722377,-0.0029542937939796435,-0.12771173838291036,-1.725031126956126,-2.4266635141541973e-18,1.0,76.50928192085068,-76.48707453538978,-76.48707453538978,13.677727311748702,-0.9707489730837242,0.0567733781217863,0.2332878367886666,4.149428502688061
1.644999999999987,-4.195008570548406,0.21710231662917207,8.552111553929985,-10.26563798745259,0.540983763163139,7.513531603470078,0.7825704628521742,-0.03408757473208287,-0.6216208416299426,-0.003006188866360329,-0.12868165389868194,-1.7332907116216065,-2.2210666577421314e-18,1.0,77.00587559461682,-76.98427604606728,-76.98427604606728,14.246257167231143,-0.9727192721305229,0.05708927757759928,0.22485113300033294,4.200622611335174
1.6499999999999868,-4.246541959040753,0.21981998805748085,8.589607790282253,-10.347746948045476,0.5460895705174935,7.484841312445401,0.7798519550998556,-0.03435301963224808,-0.6250131532233609,-0.0030588342339623194,-0.12965992633506915,-1.7416174321180506,-2.2210666577421314e-18,1.0,77.50485672074785,-77.48388408707517,-77.48388408707517,14.859446620068185,-0.974625298623745,0.05740416230709748,0.21635685667987603,4.252227585283185
1.6549999999999867,-4.298486330738658,0.22256325988804584,8.626958746478724,-10.43003033055333,0.5512239099932505,7.455418674690495,0.7771054328249589,-0.03461978907017523,-0.6284098427385039,-0.0031122384289878845,-0.13064665476125054,-1.7500122860812524,-2.8378572269783296e-18,1.0,78.00624477056188,-77.98591840916258,-77.98591840916258,15.52266263290036,-0.9764659155896436,0.05771797486282462,0.20780507950821098,4.3042443169735485
1.6599999999999866,-4.350842543578509,0.22533227456604302,8.664160747792737,-10.512482448367363,0.5563866945448255,7.425258493801215,0.7743306245525728,-0.03488788299141369,-0.6318108050261633,-0.003166410047917978,-0.13164193943739944,-1.7584762821577755,-2.4266635141541973e-18,1.0,78.51005950302194,-78.49039905141028,-78.49039905141028,16.242139366228695,-0.9782399718234365,0.058030656614952866,0.19919588454513804,4.356673670700368
1.6649999999999865,-4.403611426802514,0.2281271740882296,8.70121009352851,-10.595097510197633,0.5615778318315393,7.394355578715091,0.7715272556115346,-0.03515730118290439,-0.6352159324798987,-0.0032213577511946384,-0.13264588182045994,-1.767010440039272,-2.015469801330065e-18,1.0,79.01632096786399,-78.99734634424928,-78.99734634424928,17.02515334420056,-0.9799463017245229,0.05834214772826166,0.19052936659445469,4.409516482089976
1.6699999999999864,-4.456793780431882,0.23094809997618507,8.738103057050589,-10.677869618706003,0.5667972241037943,7.362704744809809,0.7686950480974756,-0.03542804326749121,-0.6386251149618729,-0.003277090262863989,-0.13365858456954213,-1.7756157904927827,-2.221066657742131e-18,0.9999999999999998,79.52504950873164,-79.50678091248164,-79.50678091248164,17.880240525236566,-0.9815837251324971,0.058652387138731096,0.1818056325803426,4.462773557573688
1.6749999999999863,-4.510390374733136,0.23379519324897724,8.774835885818861,-10.760792769124116,0.5720447680870112,7.330300815038791,0.7658337208360324,-0.035700108698263316,-0.6420382397266278,-0.0033336163701780997,-0.134680151550914,-1.784293375386801,-2.6322603705662633e-18,1.0,80.03626576631699,-80.0187236783023,-80.0187236783023,18.81746653490665,-0.9831510471641725,0.05896131252974964,0.17302480193533099,4.516445673853682
1.6799999999999862,-4.564401949677475,0.23666859439524254,8.811404801429362,-10.843860847856533,0.5773203548632924,7.29713862110499,0.7629429893462556,-0.035973496752723794,-0.6454551913427525,-0.0033909449231539195,-0.13571068784256662,-1.7930442477128783,-3.2490509398024615e-18,1.0,80.54999068150562,-80.53319586432036,-80.53319586432036,19.848764462157106,-0.9846470580518345,0.05926886030793591,0.164187007000145,4.570533577361898
1.684999999999986,-4.618829214393113,0.23956844334466879,8.847805999661029,-10.927067631069267,0.5826238697507768,7.263213004674096,0.7600225658042575,-0.036248206526780014,-0.6488758516123961,-0.0034490848340874344,-0.13675029973832842,-1.8018694716025292,-3.865841509038659e-18,1.0,81.06624549852465,-81.05021899657865,-81.05021899657865,20.98835851255612,-0.9860705329829632,0.05957496557857573,0.1552923934357593,4.6250379837119056
1.689999999999986,-4.673672846610533,0.24249487943886883,8.884035650528645,-11.010406783263898,0.5879551921806538,7.228518818628344,0.7570721590071344,-0.03652423692855076,-0.6523000994885719,-0.003508045077021117,-0.1377990947515032,-1.8107701223392012,-3.865841509038659e-18,1.0,81.58505176809224,-81.56981490756927,-81.56981490756927,22.25329643810532,-0.9874202319416652,0.0598795621206746,0.14634112064797256,4.679959577143661
1.6949999999999859,-4.728933492100566,0.2454480414016334,8.92008989834213,-11.093871855837547,0.5933141955718003,7.193050928362158,0.7540914743372071,-0.03680158667198537,-0.6557278109902055,-0.003567834687162698,-0.13885718161800603,-1.81974728636505,-3.454647796214527e-18,1.0,82.10643135056682,-82.09200573924407,-82.09200573924407,23.664118735753654,-0.9886948995520853,0.060182582361628156,0.1373333622248354,4.735299009961077
1.6999999999999857,-4.784611764105242,0.24842806730855116,8.955964861772442,-11.17745628562897,0.5987007472030098,7.156804213120903,0.7510802137266208,-0.03708025427028979,-0.6591588591148737,-0.0036284627602531927,-0.13992467029896932,-1.8288020612822613,-3.660244652626593e-18,1.0,82.63040641909448,-82.61681394601784,-82.61681394601784,25.245697212933376,-0.9898932649240688,0.060483957351512005,0.12826930638725764,4.791056901962336
1.7049999999999856,-4.840708242761335,0.2514350945559838,8.991656633924261,-11.261153393451089,0.6041147080827802,7.119773567384025,0.7480380756223506,-0.03736023802915448,-0.6625931137491824,-0.0036899384518820633,-0.14100167198279143,-1.8379355558486499,-3.660244652626593e-18,1.0,83.15699946275261,-83.14426229776268,-83.14426229776268,27.028277388492185,-0.9910140415013687,0.0607836167369941,0.11914915645313606,4.847233839862887
1.7099999999999855,-4.897223474516535,0.25446925982938384,9.027161282415719,-11.3449563826103,0.6095559328166273,7.081953902293917,0.7449647549516603,-0.03764153603977898,-0.6660304415767315,-0.003752270976747324,-0.14208829908659795,-1.8471488899672495,-3.865841509038659e-18,1.0,83.68623328968813,-83.67437388279131,-83.67437388279131,29.048753246566672,-0.9920559269127073,0.06108148873487322,0.1099731313153402,4.903830376711038
1.7149999999999854,-4.954157971538191,0.2575306990709428,9.06247484946538,-11.428858337412953,0.6150242694718938,7.043340147131874,0.741859943088063,-0.03792414617168782,-0.6694707059836119,-0.00381546960785831,-0.14318466525708587,-1.8564431946696074,-3.865841509038659e-18,0.9999999999999999,84.218131030248,-84.2071721108275,-84.2071721108275,31.3521783723381,-0.9930176028260113,0.06137750010524726,0.10074146593390532,4.960847031296105
1.7199999999999853,-5.011512211114547,0.260619547446557,9.097593351986728,-11.51285222165938,0.6205195594400214,7.003927250842499,0.7387233278178368,-0.03820806606533235,-0.6729137669613815,-0.0038795436756787712,-0.1442908853707185,-1.8658196120924788,-4.0714383654507256e-18,0.9999999999999999,84.75271614010038,-84.7426807159615,-84.7426807159615,33.99345295471433,-0.9938977348061687,0.06167157612431656,0.09145441184278136,5.0182842875490286
1.7249999999999852,-5.069286635048425,0.26373593931209866,9.1325127816904,-11.596930877125969,0.6260416372962582,6.963710183608012,0.7355545933071481,-0.038493293124472944,-0.6763594810074645,-0.003944502567207856,-0.14540707553323898,-1.8752792954476096,-4.0714383654507256e-18,1.0,85.29001240334375,-85.28092375958799,-85.28092375958799,37.03898059284289,-0.994694972176659,0.06196364055682771,0.08211223767149356,5.076142593935421
1.729999999999985,-5.127481649043285,0.26688000817897845,9.16722910519441,-11.681087022035745,0.6315903306567701,6.922683938473903,0.7323534200698423,-0.0387798245083361,-0.6798077010229192,-0.00401035572499649,-0.14653335307846826,-1.8848234089842844,-4.4826320782748575e-18,0.9999999999999999,85.83004393560226,-85.82192563332475,-85.82192563332475,40.5677902749391,-0.9954079478854406,0.062253615628164394,0.07271522968207178,5.134422362840952
1.734999999999985,-5.186097622081611,0.2700518866789876,9.201738264142646,-11.765313249518005,0.6371654600331297,6.880843533027403,0.7291194849359588,-0.03906765712354057,-0.6832582762075192,-0.004077112646096555,-0.1476698365663525,-1.894453127944303,-4.0714383654507256e-18,1.0,86.37283518710443,-86.36571106190911,-86.36571106190911,44.67105799414319,-0.9960352783754916,0.06254142199609271,0.06326369232161361,5.193123969949054
1.739999999999985,-5.245134885795571,0.2732517065284057,9.236036175331884,-11.849602026057578,0.6427668386841546,6.838184011130314,0.7258524610210341,-0.03935678761578679,-0.6867110519520885,-0.00414478288094019,-0.14881664578022344,-1.9041696385090432,-3.660244652626594e-18,1.0,86.9184109457431,-86.91230510607006,-86.91230510607006,49.448026414151705,-0.9965755634604158,0.06282697872216889,0.05375794879084378,5.252247753610868
1.7449999999999848,-5.304593733829897,0.2764795984913607,9.270118730847612,-11.933945689934355,0.6483942724650705,6.79470044470773,0.7225520176962578,-0.039647212361303634,-0.690165869728036,-0.004213376032146473,-0.14997390172323447,-1.9139741377382447,-4.277035221862792e-18,1.0,87.46679634011366,-87.46173316537329,-87.46173316537329,54.995064903514525,-0.9970273862055609,0.06311020324281916,0.0441983416290429,5.31179401420738
1.7499999999999847,-5.36447442119694,0.2797356923424286,9.303981798208932,-12.018336449653724,0.6540475596739735,6.75038793559424,0.7192178205595492,-0.0399389274580466,-0.6936225669740316,-0.004282901753252614,-0.15114172661393277,-1.9238678335001518,-4.482632078274858e-18,0.9999999999999999,88.01801684252816,-88.01402098103634,-88.01402098103634,61.38374634485177,-0.9973893128150997,0.06339101134010174,0.03458523331571184,5.371763013503718
1.7549999999999846,-5.4247771636238555,0.2830201168284579,9.337621220522852,-12.102766382368685,0.6597264908955699,6.705241617439228,0.7158495314076264,-0.04023192871664113,-0.6970809769797649,-0.0043533697473667355,-0.15232024388092794,-1.9338519443926252,-4.89382579109899e-18,1.0,88.57209827200201,-88.5691946387113,-88.5691946387113,68.62553335349662,-0.9976598925255638,0.06366931711216228,0.024919006889351225,5.432154973995539
1.7599999999999845,-5.485502136891882,0.28633299962960657,9.371032816648247,-12.187227432294373,0.6654308488421703,6.659256657672912,0.7124468082091409,-0.040526211651065056,-0.7005409287667279,-0.004424789765739201,-0.15350957815661467,-1.9439276996548314,-4.482632078274858e-18,1.0,89.12906679721063,-89.12728057123189,-89.12728057123189,76.62865296003244,-0.9978376575063292,0.0639450329433957,0.015200066583726635,5.492970078247495
1.7649999999999844,-5.546649476167674,0.28967446731957663,9.404212381369808,-12.271711409115856,0.6711604081919209,6.612428259534814,0.7090093050789561,-0.04082177146906371,-0.7040022469659647,-0.004497171606249372,-0.1547098552699068,-1.9540963390690969,-4.6882289346869246e-18,1.0,89.6889489394127,-89.68830556132193,-89.68830556132193,85.16784427804,-0.9979211227675896,0.06421806947432783,0.0054288384820007085,5.554208468223713
1.7699999999999843,-5.608219275326656,0.2930446453250333,9.43715568558229,-12.356209986390084,0.6769149354242519,6.564751664166359,0.7055366722536506,-0.04111860306229144,-0.7074647516927278,-0.004570525111804561,-0.15592120223793787,-1.9643591128525097,-4.893825791098991e-18,1.0,90.25177157533673,-90.25229674426224,-90.25229674426224,93.89810317946375,-0.9979087860763678,0.06448833557123211,-0.004394228810894574,5.615870244610279
1.7749999999999841,-5.67021158626838,0.296443657884194,9.469858476485397,-12.440714699942944,0.6826941886525278,6.5162221527693545,0.7020285560683287,-0.04141670099617291,-0.7109282584179819,-0.004644860168647861,-0.15714374725668215,-1.974717281537828,-5.510616360335189e-18,1.0,90.81756194002755,-90.8192816105123,-90.8192816105123,102.42632255049932,-0.9977991278811471,0.06475573829549772,-0.014268663477262467,5.677955466129681
1.779999999999984,-5.732626418223852,0.29987162800457395,9.502316477789615,-12.525216946262436,0.6884979174538878,6.466835048832124,0.6984845989348295,-0.04171605949947775,-0.7143925778366964,-0.004720186704571429,-0.15837761969044825,-1.9851721158432472,-6.127406929571387e-18,1.0,91.38634762964887,-91.38928800828369,-91.38928800828369,110.41020278638715,-0.9975906112457347,0.06502018287276698,-0.02419396977664867,5.740464148847211
1.784999999999984,-5.7954637370548205,0.3033286774198737,9.534525389933354,-12.609707980889047,0.694325862696261,6.416585720425095,0.6949044393214222,-0.042016672453601876,-0.7178575157328673,-0.0047965146870317,-0.15962295006019647,-1.9957248965305625,-5.305019503923123e-18,1.0,91.9581566042386,-91.96234414606138,-91.96234414606138,117.62842280517202,-0.9972816817929865,0.06528157266186169,-0.03416962731647405,5.8033962654692735
1.7899999999999838,-5.858723464545013,0.3068149265459947,9.566480890311746,-12.694178916804487,0.7001777563625528,6.3654695825676875,0.6912877117340851,-0.042318533381548645,-0.7213228728412076,-0.00487385412116287,-0.1608798700306285,-2.006376914251246,-5.716213216747255e-18,1.0,92.53301719041238,-92.53847859506953,-92.53847859506953,123.99274763923266,-0.9968707676590631,0.06553980912351884,-0.044195090302916185,5.86675174463363
1.7949999999999837,-5.922405477683307,0.3103304944361688,9.598178633517467,-12.778620722819989,0.706053321371992,6.313482099668352,0.687634046699468,-0.04262163543660321,-0.7247884447054497,-0.004952215047684955,-0.16214851239599756,-2.017129469379947,-5.716213216747255e-18,1.0,93.11095808401171,-93.11772029167778,-93.11772029167778,129.5169743872697,-0.9963562794589118,0.06579479178895883,-0.05426978677167066,5.930530470191536
1.7999999999999836,-5.9865096079388564,0.3138754987351873,9.629614251593924,-12.863024221965489,0.7119522713986376,6.260618788039668,0.6839430707496397,-0.04292597139069306,-0.7282540215331977,-0.0050316075407025275,-0.1634290110645842,-2.0279838718349024,-5.716213216747255e-18,1.0,93.69200835269193,-93.70009853974416,-93.70009853974416,134.27382396781783,-0.9957366102636962,0.06604641822831034,-0.0643931177982196,5.994732280481799
1.8049999999999835,-6.05103564052816,0.31745005563271533,9.660783354301238,-12.947380089881047,0.7178743106870449,6.206875218490409,0.6802144064087291,-0.04323153362242793,-0.7317193880472729,-0.005112041705390195,-0.16472150104178243,-2.0389414408847384,-6.1274069295713865e-18,1.0,94.27619743844575,-94.28564301289055,-94.28564301289055,138.3599938556087,-0.9950101355909368,0.06629458401891816,-0.07456445668724526,6.059356967596748
1.8099999999999834,-6.115983313674096,0.32105427981567786,9.691681529395357,-13.031678853211984,0.7238191338650934,6.152247018996529,0.6764476721815729,-0.043538314104811945,-0.7351843233334925,-0.005193527675560739,-0.1660261184117382,-2.050003504941119,-7.360988068043782e-18,1.0,94.86355516005769,-94.87438375670646,-94.87438375670646,141.87460495737488,-0.9941752134081504,0.06653918271356214,-0.08478314814082899,6.124404276640132
1.8149999999999833,-6.18135231785695,0.3246882844197022,9.722304342920744,-13.11591088800925,0.729786425753984,6.096729877453048,0.6726424825444832,-0.04384630439262107,-0.738648600684825,-0.0052760756111117114,-0.16734300031748106,-2.0611714013366873,-9.416956632164442e-18,1.0,95.45411171548407,-95.46635119087681,-95.46635119087681,144.908516354905,-0.9932301841508121,0.06678010580861743,-0.0950485074050807,6.189873904976975
1.8199999999999832,-6.247142295057456,0.3283521809796039,9.752647339517024,-13.200066418136682,0.7357758611754148,6.040319544508825,0.6687984479382597,-0.04415549560943873,-0.7421119874418639,-0.005359695695346203,-0.16867228493948758,-2.072446476087728,-8.183375493692046e-18,1.0,96.04789768415394,-96.06157611122893,-96.06157611122893,147.540388284812,-0.9921733707555042,0.06701724271218848,-0.1053598193948565,6.255765501475403
1.824999999999983,-6.313352837991896,0.3320460793789012,9.782706042740013,-13.28413551368686,0.7417871047559516,5.983011836486249,0.6649151747635693,-0.04446587843434238,-0.7455742448295628,-0.005444398132163328,-0.17001411147261378,-2.08383008364096,-7.772181780867913e-18,1.0,96.64494402918483,-96.66008969169457,-96.66008969169457,149.83627252428897,-0.9910030787091441,0.06725048071225109,-0.1157163377962212,6.322078665740504
1.829999999999983,-6.379983489339308,0.3357700877983445,9.812475955397574,-13.36810808940736,0.747819810728609,5.924802638387879,0.6609922653788254,-0.04477744308823403,-0.7490351277901781,-0.005530193143113903,-0.17136862010133155,-2.0953235866038553,-9.00576291934031e-18,1.0,97.24528209950859,-97.26192348618154,-97.26192348618154,151.8507612438739,-0.9897175961152301,0.06747970494483985,-0.12611728414633677,6.38881294734024
1.8349999999999829,-6.447033740960847,0.339524312663447,9.841952559900706,-13.45197390313937,0.7538736227316684,5.865687906992111,0.6570293181007013,-0.0450901793198073,-0.7524943848123611,-0.005617090964316626,-0.1727359519732023,-2.1069283554578657,-8.183375493692046e-18,1.0,97.84894363190041,-97.86710943035057,-97.86710943035057,153.62864982342347,-0.9883151937780713,0.06770479836231968,-0.1365618468904522,6.455967845023486
1.8399999999999828,-6.514503033111383,0.34330885859100213,9.871131318630367,-13.53572255427063,0.7599481736047569,5.805663674039936,0.6530259272074199,-0.045404076391143994,-0.7559517577563499,-0.005705101843229981,-0.17411624917051907,-2.11864576825391,-7.772181780867913e-18,1.0,98.45596075290555,-98.47567984329152,-98.47567984329152,155.20662069211917,-0.9867941253060201,0.06792564170178406,-0.14704918041569587,6.523542805930262
1.8449999999999827,-6.5823907536434,0.3471238283345749,9.900007674320433,-13.619343482204853,0.7660430851822236,5.74472604951489,0.6489816829449642,-0.045719123062932916,-0.7594069816752056,-0.005794236035274944,-0.17550965468004684,-2.1304772102894742,-8.183375493692046e-18,1.0,99.06636598065701,-99.0876674290944,-99.0876674290944,156.6147480391809,-0.9851526272347562,0.06814211345362398,-0.15757840406137918,6.591537224794212
1.8499999999999825,-6.6506962372032845,0.3509693227289533,9.928577050457319,-13.702825964849866,0.772157968083849,5.682871225018316,0.6448961715363611,-0.04603530757930361,-0.7628597846320433,-0.005884503800303431,-0.17691631236078803,-2.1424240737666427,-9.00576291934031e-18,1.0,99.68019222657733,-99.70310527830914,-99.70310527830914,157.87776562007832,-0.9833889191717182,0.06835408983031528,-0.16814860110553698,6.659950443137452
1.8549999999999824,-6.719418764420112,0.3548454406335471,9.956834851696707,-13.786159117126802,0.7782924215029312,5.620095477242039,0.640768975194196,-0.04635261765226805,-0.7663098875132095,-0.00597591539890735,-0.178336366909699,-2.1544877574303793,-6.94979435521965e-18,1.0,100.29747279695775,-100.32202686928859,-100.32202686928859,159.0161028161531,-0.9815012039628219,0.06856144473547468,-0.17875881772745017,6.728781748457854
1.8599999999999823,-6.788557561087036,0.35875227887471983,9.984776464297882,-13.869331889502817,0.7844460329918004,5.556395171540592,0.636599672136519,-0.04667104044576286,-0.7697570038373566,-0.006068481088562914,-0.17976996382528096,-2.166669666186339,-5.716213216747253e-18,1.0,100.91824139440669,-100.94446606940906,-100.94446606940906,160.0467178261042,-0.9794876678826435,0.06876404973323741,-0.18940806194590842,6.798030373408888
1.8649999999999822,-6.858111797335402,0.3626899321870427,10.012397256576195,-13.952333066549944,0.7906183782448148,5.491766765605137,0.632387836606315,-0.046990562559285194,-0.7732008395603719,-0.006162211119604835,-0.18121724936896647,-2.1789712106974912,-6.538600642395518e-18,1.0,101.54253211916075,-101.57045713616216,-101.57045713616216,160.98376247915033,-0.9773464808493015,0.06896177401801357,-0.20009530253300406,6.867695494972157
1.8699999999999821,-6.9280805868017294,0.3666584931534572,10.039692579374139,-14.035151265532765,0.7968090208789036,5.426206813241198,0.6281330388947084,-0.047311170011114984,-0.7766410928761154,-0.006257115731024799,-0.18267837052422156,-2.191393806958809,-6.94979435521965e-18,1.0,102.17037947024889,-102.20003471811192,-102.20003471811192,161.83911115788857,-0.9750757966653042,0.06915448438468257,-0.2108194679032549,6.937776233622742
1.874999999999982,-6.998462985787708,0.3706580521443341,10.066657766551588,-14.117774935027786,0.8030175122117227,5.359711968252352,0.623834845368086,-0.04763284822111675,-0.7800774540129282,-0.006353205146088568,-0.18415347495328038,-2.2039388758492597,-7.772181780867913e-18,1.0,102.8018183465025,-102.8332338557108,-102.8332338557108,162.62278167645619,-0.972673753285688,0.06934204519928895,-0.221579444977896,7.008271652487512
1.879999999999982,-7.069257992413379,0.37468869725541776,10.093288135495728,-14.200192353577474,0.8092433910375039,5.292278988432014,0.6194928184993255,-0.04795558199311396,-0.7835096050258731,-0.006450489567765884,-0.18564271095142812,-2.216607842660324,-6.94979435521965e-18,1.0,103.43688404740155,-103.47008998196777,-103.47008998196777,163.34327089136514,-0.9701384731148174,0.06952431837030687,-0.23237407802419585,7.079180756496574
1.8849999999999818,-7.140464545763677,0.378750514244644,10.119578987651204,-14.282391628382094,0.8154861834006781,5.223904739665427,0.6151065169033215,-0.04827935549682917,-0.7869372195846716,-0.006548979173967218,-0.18714622739874548,-2.22940213660024,-6.94979435521965e-18,1.0,104.07561227374774,-104.11063892296217,-104.11063892296217,164.00782321555076,-0.9674680633332606,0.069701163320543,-0.2432021674696856,7.150502491528036
1.8899999999999817,-7.212081525028532,0.38284358646782074,10.145525609071075,-14.364360694032605,0.8217454023673681,5.1545862001439735,0.6106754953770103,-0.04860415224938323,-0.7903599627573079,-0.00664868411258132,-0.18866417370922614,-2.242323190273162,-6.94979435521965e-18,1.0,104.71803912815516,-104.75491689819593,-104.75491689819593,164.6226463357803,-0.9646606162562169,0.06987243695975322,-0.25406246869122856,7.222235743546276
1.8949999999999816,-7.284107748636751,0.38696799481316074,10.171123270989119,-14.446087311288048,0.8280205477948496,5.084320464693902,0.606199304944101,-0.04892995509634709,-0.79377749078927,-0.006749614496307348,-0.19019669977717651,-2.2553724391324033,-7.360988068043782e-18,1.0,105.36420111534751,-105.4029605207774,-105.4029605207774,165.19308531043947,-0.9617142097250121,0.07003799365805082,-0.2649536907788801,7.29437933773393
1.8999999999999815,-7.356541973383898,0.39112381763465714,10.196367230414063,-14.52755906590098,0.8343111060990913,5.0131047492215375,0.601677492904727,-0.049256746192339836,-0.7971894508784051,-0.006851780397275256,-0.19174395592080534,-2.2685513209069117,-8.594569206516179e-18,1.0,106.01413514225166,-106.05480679742917,-106.05480679742917,165.72376375965644,-0.9586269075332412,0.07019768522018954,-0.27587449527453933,7.3669320376178415
1.9049999999999814,-7.429382893554433,0.395311130684292,10.221252730746352,-14.608763367494685,0.8406165500204938,4.94093639527702,0.5971096028902367,-0.04958450698116664,-0.8005954809453691,-0.006955191841448004,-0.19330609282290842,-2.2818612750001153,-8.594569206516179e-18,0.9999999999999999,106.6678785178758,-106.71049312831262,-106.71049312831262,166.2186989375472,-0.9553967598891796,0.07035136086080791,-0.2868234948854248,7.439892544189205
1.9099999999999813,-7.502629140038373,0.39953000704306935,10.245775002418025,-14.689687448496064,0.846936338387954,4.8678128747385845,0.5924951749233541,-0.04991321817549081,-0.8039952093996546,-0.007059858802798988,-0.19488326146855198,-2.295303741860255,-9.828150344988575e-18,1.0,107.32546895296036,-107.37005730666147,-107.37005730666147,166.68139598683345,-0.9520218039161497,0.07049886718072668,-0.2977992521724571,7.5132594950181755
1.9149999999999812,-7.576279279442768,0.4037805170508643,10.26992926355632,-14.770318363128247,0.8532699158813962,4.79373179461936,0.587833745483943,-0.050242859736034075,-0.8073882549011854,-0.007165791197258029,-0.19647561307965625,-2.3088801623213087,-9.416956632164442e-18,1.0,107.98694455938913,-108.03353751821602,-108.03353751821602,167.11492552472316,-0.9485000641925735,0.07064004814439546,-0.30880027821367256,7.587031463363236
1.919999999999981,-7.650331813198296,0.40806272823508205,10.293710720671623,-14.850642986467161,0.859616712792919,4.718690901998607,0.5831248475806183,-0.05057341085029974,-0.8107742261174753,-0.0072729988764190885,-0.19808329904637909,-2.3225919769135914,-8.594569206516179e-18,0.9999999999999999,108.65234384934706,-108.70097234045076,-108.70097234045076,167.52198781908723,-0.9448295533335113,0.07077474505858995,-0.31982503124284845,7.661206957275634
1.924999999999981,-7.724785176661306,0.4123767052381186,10.317114569370396,-14.930648013566463,0.8659761447867176,4.642688089079287,0.5783680108284546,-0.050904849910813364,-0.8141527214763478,-0.007381491621002788,-0.19970647085519724,-2.336440625143106,-9.828150344988575e-18,1.0,109.32170573421111,-109.37240074158615,-109.37240074158615,167.90496612520332,-0.941008272615526,0.07090279655246487,-0.3308719152635716,7.735784418699199
1.9299999999999808,-7.799637738211674,0.4167225097436191,10.340135995093698,-15.01031995865541,0.8723476126579566,4.565721398373774,0.573562761533047,-0.05123715449287614,-0.8175233289142235,-0.007491279134066687,-0.20134528001358176,-2.3504275447386975,-1.1061731483460971e-17,0.9999999999999999,109.9950695231589,-110.04786207937703,-110.04786207937703,168.2659712188574,-0.9370342126467801,0.07102403855907452,-0.3419392786390411,7.810762222565908
1.9349999999999807,-7.874887798346835,0.42110020040152796,10.362770173881973,-15.089645154414443,0.8787305020907744,4.487789028019474,0.5687086227811958,-0.051570301331826635,-0.82088562561999,-0.007602371033956211,-0.2029998779711615,-2.3645541708660627,-1.1061731483460971e-17,1.0,110.67247492147995,-110.72739609966808,-110.72739609966808,168.6068787454847,-0.9329053540843347,0.07113830429847766,-0.3530254126579553,7.88613867588759
1.9399999999999806,-7.9505335887724,0.4255098327519273,10.385012273166733,-15.168609751333436,0.8851241834156202,4.408889337226035,0.5638051145384807,-0.05190426629980626,-0.8242391777744678,-0.007714776846988912,-0.20467041603726804,-2.378821935307636,-1.1061731483460971e-17,1.0,111.35396202857244,-111.4110429347081,-111.4110429347081,168.92936067985278,-0.9286196684006546,0.07124542426254743,-0.36412855007690376,7.9619120168441135
1.9449999999999805,-8.026573271489779,0.4299514591476607,10.406857452589819,-15.247199717157766,0.8915280113661304,4.329020851855746,0.558851753754011,-0.05223902438202531,-0.8275835402855052,-0.007828505999864802,-0.20635704529475274,-2.39323226560738,-1.1472925196285104e-17,0.9999999999999999,112.03957133560836,-112.0988431012138,-112.0988431012138,169.23491193564297,-0.924175118701412,0.07134522620161562,-0.37524686363975257,8.038080413868558
1.9499999999999804,-8.103004937881268,0.43442512867574107,10.428300864850888,-15.325400836427539,0.8979413248357719,4.248182270138654,0.5538480544726377,-0.052574549652525795,-0.830918256518731,-0.007943567811795255,-0.20805991650996605,-2.4077865841794783,-1.065053777063684e-17,1.0,112.7293437228482,-112.79083749817397,-112.79083749817397,169.5248729632321,-0.9195696605967117,0.07143753511308346,-0.3863784645745871,8.114641964729753
1.9549999999999803,-8.179826607793075,0.4389308870775411,10.449337656583836,-15.403198710115529,0.9043634466344883,4.166372468523801,0.5487935279549262,-0.05291081524943856,-0.8342428580240078,-0.008059971486343,-0.20977918003878748,-2.4224863073799416,-9.416956632164444e-18,1.0,113.42332045658493,-113.48706740438423,-113.48706740438423,169.80044901485988,-0.9148012431279323,0.07152217323213898,-0.39752140106885,8.191594695612707
1.9599999999999802,-8.257036228616792,0.44346877666776785,10.469962969262793,-15.480578755369574,0.9107936832456028,4.083590507667907,0.543687682805192,-0.053247793349732286,-0.8375568642576394,-0.008177726102965589,-0.21151498572859326,-2.437332844540101,-9.416956632164444e-18,0.9999999999999998,114.12154318569691,-114.18757447570339,-114.18757447570339,170.06272662988354,-0.9098678097524345,0.07159896002472672,-0.4086736567234114,8.268936560197414
1.96499999999998,-8.334631674369861,0.44803883625222307,10.490171940138431,-15.557526205365393,0.917231324583247,3.999835638562671,0.5385300251079153,-0.05358545514345268,-0.8408597823003895,-0.00829684060825469,-0.21326748281604796,-2.452327596960981,-1.0239344057812708e-17,1.0,114.82405393778606,-114.89240074202087,-114.89240074202087,170.31268779183702,-0.9047672993884378,0.07166771218292141,-0.4198331489863787,8.346665438736574
